territorial,fecha_registro,pr,distancia_pr,fecha_acc,dia_semana_acc,min_acc,condic_meteor,estado_super,terreno,secc_tip,geometria_acc,tipo_cierre,horas_cierre,min_cierre,n_heridos,n_muertos,n_victimas,clase_accidente,causa_posible,ref_loc,hora_acc,duracion_cierre_horas
Risaralda,2017-05-29 17:06:00,5,200.0,2017-03-09 05:00:00,jueves,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,3,0,1.0,Choque,maniobras imprudentes,2902_1_5,17.0,7.0
Risaralda,2017-05-31 15:44:00,3,730.0,2017-03-16 05:00:00,jueves,35,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,2,0,1.0,Atropello,desobediencia a normas y senales,2902_1_3,8.0,16.0
Risaralda,2017-05-31 15:53:00,1,780.0,2017-03-16 05:00:00,jueves,40,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,1.0,Choque,adelantamientos indebidos,2902_1_1,6.0,18.0
Risaralda,2017-05-31 16:44:00,3,350.0,2017-03-19 05:00:00,domingo,45,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,1,0,1.0,Atropello,conducta de peatones,2902_1_3,5.0,19.0
Risaralda,2017-05-31 20:30:00,5,230.0,2017-03-22 05:00:00,miercoles,35,Lluvia,Humeda,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2902_1_5,10.0,14.0
Risaralda,2017-05-31 21:55:00,4,240.0,2017-03-28 05:00:00,martes,10,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,1,0,1.0,Choque,adelantamientos indebidos,2902_1_4,5.0,19.0
Risaralda,2017-05-31 21:57:00,1,85.0,2017-03-28 05:00:00,martes,15,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,2,0,1.0,Atropello,conducta de peatones,2902_1_1,22.0,2.0
Risaralda,2017-06-01 22:06:00,3,150.0,2017-03-29 05:00:00,miercoles,50,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2902_1_3,0.0,0.0
Risaralda,2017-06-01 22:23:00,4,260.0,2017-03-31 05:00:00,viernes,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,1,0,1.0,Choque,maniobras imprudentes,2902_1_4,14.0,10.0
Risaralda,2017-06-01 22:26:00,2,40.0,2017-03-31 05:00:00,viernes,20,Normal,Seca y limpia,Plano,Terraplen,Curva Derecha,Transito normal con precaución,0,0,1,0,1.0,Choque,no mantener distancia de seguridad,2902_1_2,8.0,16.0
Risaralda,2017-06-03 14:41:00,3,480.0,2017-04-02 05:00:00,domingo,15,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,2,0,1.0,Choque,desobediencia a normas y senales,2902_1_3,3.0,21.0
Risaralda,2017-06-03 14:48:00,3,170.0,2017-04-03 05:00:00,lunes,40,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2902_1_3,9.0,15.0
Risaralda,2017-06-03 15:44:00,1,180.0,2017-04-07 05:00:00,viernes,15,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,2,0,1.0,Atropello,conducta de peatones,2902_1_1,12.0,12.0
Risaralda,2017-07-01 17:25:00,3,770.0,2017-04-17 05:00:00,lunes,10,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,1.0,Choque,adelantamientos indebidos,2902_1_3,18.0,6.0
Risaralda,2017-07-01 17:31:00,3,770.0,2017-04-17 05:00:00,lunes,10,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,1.0,Choque,no determinada,2902_1_3,14.0,10.0
Risaralda,2017-07-08 16:28:00,1,920.0,2017-04-22 05:00:00,sabado,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2902_1_1,14.0,10.0
Risaralda,2017-07-15 15:06:00,1,20.0,2017-04-22 05:00:00,sabado,20,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2902_1_1,18.0,6.0
Risaralda,2017-07-15 15:13:00,2,900.0,2017-04-22 05:00:00,sabado,10,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,2,0,1.0,Atropello,conducta de peatones,2902_1_2,14.0,10.0
Risaralda,2017-07-17 21:03:00,4,210.0,2017-04-27 05:00:00,jueves,40,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,3,0,1.0,Choque,maniobras imprudentes,2902_1_4,14.0,10.0
Risaralda,2017-07-18 19:31:00,2,900.0,2017-04-29 05:00:00,sabado,35,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,1.0,Choque,maniobras imprudentes,2902_1_2,10.0,14.0
Risaralda,2017-07-18 19:35:00,4,0.0,2017-04-29 05:00:00,sabado,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2902_1_4,6.0,18.0
Risaralda,2017-07-18 19:39:00,4,450.0,2017-04-29 05:00:00,sabado,40,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,2,0,1.0,Choque,no mantener distancia de seguridad,2902_1_4,10.0,14.0
Risaralda,2017-07-18 19:42:00,3,770.0,2017-04-29 05:00:00,sabado,20,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,3,0,1.0,Choque,desobediencia a normas y senales,2902_1_3,7.0,17.0
Risaralda,2017-07-18 19:50:00,1,870.0,2017-04-30 05:00:00,domingo,40,Lluvia,Humeda,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2902_1_1,10.0,14.0
Risaralda,2017-07-22 16:37:00,5,110.0,2017-05-06 05:00:00,sabado,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,1,0,1.0,Choque,embriaguez o sustancias alucinogenas,2902_1_5,17.0,7.0
Risaralda,2017-07-26 18:41:00,2,350.0,2017-05-09 05:00:00,martes,15,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,3,0,1.0,Atropello,conducta de peatones,2902_1_2,19.0,5.0
Risaralda,2017-07-26 20:01:00,2,850.0,2017-05-11 05:00:00,jueves,40,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2902_1_2,14.0,10.0
Quindío,2018-03-12 20:04:00,9,693.0,2018-02-01 05:00:00,jueves,10,Seca,Seca y limpia,Plano,Media ladera Izquierda,Recta,Cierre total,1,0,3,0,1.0,Choque,no determinada,2901B_2_9,0.0,1.0
Quindío,2018-02-20 19:38:00,9,500.0,2018-01-29 05:00:00,lunes,0,Normal,Seca y limpia,Plano,Media ladera Izquierda,Recta,Transito normal con precaución,0,0,2,0,1.0,Choque,impericia en el manejo,2901B_2_9,18.0,6.0
Quindío,2017-05-03 20:30:00,22,820.0,2017-04-07 05:00:00,viernes,20,Seca,Seca y limpia,Plano,Cajón,Curva Izquierda,Transito normal con precaución,0,0,0,0,1.0,Choque,exceso de velocidad,2901B_2_22,1.0,23.0
Quindío,2017-05-03 20:00:00,3,800.0,2017-04-07 05:00:00,viernes,30,Normal,Seca y limpia,Ondulado,Media ladera Izquierda,Recta,Parcial con reducción de carriles,0,0,1,0,1.0,Choque,no mantener distancia de seguridad,2901B_2_3,13.0,11.0
Quindío,2017-05-05 02:03:00,5,600.0,2017-04-13 05:00:00,jueves,55,Normal,Seca y limpia,Ondulado,Cajón,Recta,Parcial con reducción de carriles,0,0,1,0,1.0,Choque,no mantener distancia de seguridad,2901B_2_5,5.0,19.0
Quindío,2017-05-05 02:36:00,13,900.0,2017-04-14 05:00:00,viernes,5,Normal,Seca y limpia,Plano,Media ladera Izquierda,Recta,Transito normal con precaución,0,0,0,0,1.0,Choque,no determinada,2901B_2_13,12.0,12.0
Quindío,2017-05-09 17:19:00,18,850.0,2017-04-16 05:00:00,domingo,20,Normal,Seca y limpia,Plano,Media ladera Izquierda,Recta,Cierre total,1,0,1,1,1.0,Choque,no determinada,2901B_2_18,23.0,2.0
Quindío,2017-05-09 19:42:00,1,300.0,2017-04-22 05:00:00,sabado,15,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2901B_2_1,22.0,2.0
Quindío,2017-06-21 19:44:00,1,900.0,2017-01-02 05:00:00,lunes,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2901B_2_1,21.0,3.0
Quindío,2017-06-23 14:36:00,5,800.0,2017-01-10 05:00:00,martes,40,Normal,Seca y limpia,Ondulado,Terraplen,Recta,Parcial con reducción de carriles,0,40,1,0,1.0,Choque,no mantener distancia de seguridad,2901B_2_5,5.0,19.0
Quindío,2017-06-23 15:23:00,5,0.0,2017-01-16 05:00:00,lunes,20,Normal,Seca y limpia,Plano,Cajón,Recta,Cierre total,0,30,1,0,1.0,Choque,no determinada,2901B_2_5,13.0,11.0
Quindío,2017-06-23 15:39:00,3,430.0,2017-01-17 05:00:00,martes,0,Normal,Seca y limpia,Plano,Media ladera Izquierda,Recta,Parcial con reducción de carriles,1,0,0,0,1.0,Choque,no mantener distancia de seguridad,2901B_2_3,19.0,6.0
Quindío,2017-06-23 16:10:00,7,190.0,2017-01-19 05:00:00,jueves,19,Seca,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,40,1,0,1.0,Choque,maniobras imprudentes,2901B_2_7,5.0,19.0
Quindío,2017-06-24 18:45:00,2,300.0,2017-02-03 05:00:00,viernes,45,Normal,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,0,0,1.0,Choque,adelantamientos indebidos,2901B_2_2,20.0,4.0
Quindío,2017-06-24 19:02:00,4,900.0,2017-02-04 05:00:00,sabado,15,Normal,Seca y limpia,Ondulado,Cajón,Recta,Parcial con reducción de carriles,0,30,1,0,1.0,Choque,no mantener distancia de seguridad,2901B_2_4,11.0,13.0
Quindío,2017-06-24 20:44:00,19,400.0,2017-02-11 05:00:00,sabado,40,Normal,Seca y limpia,Ondulado,Terraplen,Recta,Transito normal con precaución,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2901B_2_19,11.0,13.0
Quindío,2017-06-24 20:47:00,1,200.0,2017-02-12 05:00:00,domingo,10,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,30,1,0,1.0,Choque,no mantener distancia de seguridad,2901B_2_1,17.0,7.0
Quindío,2017-06-28 20:24:00,4,830.0,2017-03-21 05:00:00,martes,45,Seca,Seca y limpia,Ondulado,Cajón,Recta,Transito normal con precaución,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2901B_2_4,18.0,6.0
Quindío,2017-06-28 20:41:00,4,700.0,2017-03-22 05:00:00,miercoles,50,Normal,Seca y limpia,Ondulado,Cajón,Curva Derecha,Parcial con reducción de carriles,0,30,0,0,1.0,Choque,adelantamientos indebidos,2901B_2_4,21.0,3.0
Quindío,2017-06-28 21:36:00,5,0.0,2017-03-28 05:00:00,martes,50,Normal,Seca y limpia,Plano,Cajón,Recta,Cierre total,1,15,0,0,1.0,Choque,no determinada,2901B_2_5,4.0,21.0
Quindío,2017-07-12 20:33:00,11,30.0,2017-06-04 05:00:00,domingo,30,Normal,Seca y limpia,Plano,Cajón,Recta,Transito normal con precaución,0,0,0,0,1.0,Choque,no determinada,2901B_2_11,20.0,4.0
Quindío,2017-07-12 20:37:00,13,830.0,2017-06-06 05:00:00,martes,0,Seca,Seca y limpia,Plano,Media Ladera Derecha,Recta,Transito normal con precaución,0,0,2,0,1.0,Choque,no determinada,2901B_2_13,14.0,10.0
Quindío,2017-07-13 14:40:00,5,0.0,2017-06-10 05:00:00,sabado,10,Normal,Seca y limpia,Plano,Cajón,Recta,Parcial con reducción de carriles,0,40,2,0,1.0,Choque,no mantener distancia de seguridad,2901B_2_5,13.0,11.0
Quindío,2017-07-13 16:35:00,5,0.0,2017-06-18 05:00:00,domingo,30,Normal,Seca y limpia,Plano,Cajón,Recta,Transito normal con precaución,0,0,2,0,1.0,Choque,maniobras imprudentes,2901B_2_5,20.0,4.0
Quindío,2017-07-13 16:55:00,5,0.0,2017-06-18 05:00:00,domingo,55,Normal,Seca y limpia,Plano,Cajón,Recta,Cierre total,1,0,0,1,1.0,Choque,no determinada,2901B_2_5,17.0,8.0
Quindío,2017-07-13 19:06:00,15,400.0,2017-06-25 05:00:00,domingo,30,Normal,Seca y limpia,Plano,Media Ladera Derecha,Recta,Parcial con reducción de carriles,1,0,0,0,1.0,Choque,maniobras imprudentes,2901B_2_15,0.0,1.0
Quindío,2017-08-08 20:47:00,5,200.0,2017-07-02 05:00:00,domingo,20,Normal,Seca y limpia,Plano,Cajón,Recta,Transito normal con precaución,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2901B_2_5,20.0,4.0
Quindío,2017-08-09 13:59:00,18,200.0,2017-07-04 05:00:00,martes,50,Normal,Seca y limpia,Plano,Media Ladera Derecha,Recta,Parcial con reducción de carriles,1,0,1,0,1.0,Choque,embriaguez o sustancias alucinogenas,2901B_2_18,13.0,12.0
Quindío,2017-08-09 14:15:00,4,20.0,2017-07-09 05:00:00,domingo,30,Normal,Seca y limpia,Plano,Terraplen,Recta,Cierre total,1,20,0,1,1.0,Choque,embriaguez o sustancias alucinogenas,2901B_2_4,8.0,17.0
Quindío,2017-09-07 15:03:00,3,500.0,2017-08-03 05:00:00,jueves,0,Normal,Seca y limpia,Plano,Media ladera Izquierda,Recta,Transito normal con precaución,0,0,0,0,1.0,Choque,no mantener distancia de seguridad,2901B_2_3,19.0,5.0
Quindío,2017-09-07 15:29:00,12,0.0,2017-08-10 05:00:00,jueves,10,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,1,30,3,0,1.0,Atropello,no determinada,2901B_2_12,2.0,23.0
Quindío,2017-09-07 16:32:00,19,900.0,2017-08-14 05:00:00,lunes,30,Normal,Seca y limpia,Plano,Media Ladera Derecha,Curva Izquierda,Parcial con reducción de carriles,1,0,3,0,1.0,Choque,no determinada,2901B_2_19,16.0,9.0
Quindío,2017-09-07 16:51:00,12,0.0,2017-08-18 05:00:00,viernes,10,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,1,30,0,0,1.0,Choque,no mantener distancia de seguridad,2901B_2_12,8.0,17.0
Quindío,2017-10-03 15:36:00,4,400.0,2017-09-11 05:00:00,lunes,30,Normal,Seca y limpia,Ondulado,Cajón,Curva Izquierda,Cierre total,1,30,0,1,1.0,Choque,exceso de velocidad,2901B_2_4,5.0,20.0
Quindío,2017-10-03 15:43:00,5,500.0,2017-09-10 05:00:00,domingo,0,Normal,Seca y limpia,Ondulado,Cajón,Recta,Parcial con reducción de carriles,1,0,2,0,1.0,Choque,maniobras imprudentes,2901B_2_5,6.0,19.0
Quindío,2017-10-03 15:55:00,12,0.0,2017-09-17 05:00:00,domingo,0,Normal,Seca y limpia,Plano,Media Ladera Derecha,Recta,Transito normal con precaución,0,0,0,0,1.0,Choque,no determinada,2901B_2_12,12.0,12.0
Quindío,2017-11-08 21:33:00,12,5.0,2017-10-05 05:00:00,jueves,0,Seca,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,1,0,2,0,1.0,Choque,no determinada,2901B_2_12,10.0,15.0
Quindío,2017-11-08 22:04:00,13,60.0,2017-10-15 05:00:00,domingo,10,Normal,Seca y limpia,Plano,Cajón,Recta,Parcial con reducción de carriles,1,0,2,0,1.0,Choque,estacionamiento y senalizacion imprudente,2901B_2_13,17.0,8.0
Quindío,2018-01-09 19:40:00,12,300.0,2017-12-04 05:00:00,lunes,0,Seca,Seca y limpia,Plano,Terraplen,Recta,Transito normal con precaución,0,0,1,0,1.0,Choque,condiciones de la via y factores ambientales,2901B_2_12,0.0,0.0
Quindío,2018-01-09 19:57:00,12,500.0,2017-12-08 05:00:00,viernes,0,Normal,Seca y limpia,Plano,Cajón,Recta,Parcial con reducción de carriles,1,0,0,0,1.0,Choque,no determinada,2901B_2_12,7.0,18.0
Quindío,2018-01-09 20:22:00,11,100.0,2017-12-08 05:00:00,viernes,50,Normal,Seca y limpia,Ondulado,Media Ladera Derecha,Curva Derecha,Parcial con reducción de carriles,1,20,1,0,1.0,Choque,adelantamientos indebidos,2901B_2_11,11.0,14.0
Quindío,2018-01-09 20:30:00,12,300.0,2017-12-09 05:00:00,sabado,0,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,40,1,0,1.0,Atropello,no determinada,2901B_2_12,4.0,20.0
Quindío,2018-01-09 20:55:00,10,100.0,2017-12-12 05:00:00,martes,40,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,1,0,1,0,1.0,Atropello,no determinada,2901B_2_10,6.0,19.0
Quindío,2018-01-09 21:31:00,6,500.0,2017-12-28 05:00:00,jueves,50,Lluvia,Humeda,Plano,Cajón,Recta,Transito normal con precaución,0,0,0,0,1.0,Choque,impericia en el manejo,2901B_2_6,19.0,5.0
Quindío,2018-02-20 18:59:00,15,50.0,2018-01-08 05:00:00,lunes,0,Lluvia,Humeda,Plano,Media Ladera Derecha,Curva Derecha,Transito normal con precaución,0,0,3,0,1.0,Volcamiento,defectos fisicos y psiquicos,2901B_2_15,22.0,2.0
Antioquia,2017-10-17 15:01:00,0,45.0,2017-09-03 05:00:00,domingo,20,Normal,Seca y limpia,Ondulado,Media Ladera Derecha,Recta,Parcial con reducción de carriles,19,30,0,0,1.0,Choque,no determinada,2511_0_0,14.0,5.0
Antioquia,2017-10-17 15:19:00,6,700.0,2017-09-26 05:00:00,martes,15,Normal,Seca y limpia,Plano,Media ladera Izquierda,Recta,Parcial con reducción de carriles,18,15,0,0,1.0,Volcamiento,exceso de velocidad,2511_0_6,15.0,3.0
Antioquia,2017-10-17 15:26:00,15,50.0,2017-09-30 05:00:00,sabado,0,Lluvia,Humeda,Ondulado,Media ladera Izquierda,Curva Izquierda,Parcial con reducción de carriles,18,30,0,0,1.0,Choque,adelantamientos indebidos,2511_0_15,16.0,2.0
Antioquia,2017-10-17 15:31:00,17,600.0,2017-09-29 05:00:00,viernes,50,Lluvia,Humeda,Ondulado,Media ladera Izquierda,Curva Izquierda,Parcial con reducción de carriles,8,30,1,0,1.0,Choque,adelantamientos indebidos,2511_0_17,21.0,11.0
Antioquia,2017-10-17 15:41:00,21,0.0,2017-09-30 05:00:00,sabado,0,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Izquierda,Parcial con reducción de carriles,17,30,2,0,1.0,Choque,maniobras imprudentes,2511_0_21,17.0,0.0
Antioquia,2017-10-17 15:48:00,29,250.0,2017-09-28 05:00:00,jueves,17,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,20,30,0,0,1.0,Choque,condiciones de la via y factores ambientales,2511_0_29,15.0,5.0
Antioquia,2017-10-17 16:01:00,40,0.0,2017-09-30 05:00:00,sabado,10,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Izquierda,Parcial con reducción de carriles,21,10,5,0,1.0,Choque,maniobras imprudentes,2511_0_40,9.0,12.0
Antioquia,2017-10-17 16:05:00,50,650.0,2017-09-28 05:00:00,jueves,40,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Izquierda,Parcial con reducción de carriles,9,10,1,0,1.0,Choque,maniobras imprudentes,2511_0_50,14.0,19.0
Antioquia,2017-10-17 16:10:00,51,200.0,2017-09-21 05:00:00,jueves,20,Lluvia,Humeda,Montañoso,Media ladera Izquierda,Curva Izquierda,Parcial con reducción de carriles,16,0,0,0,1.0,Choque,condiciones de la via y factores ambientales,2511_0_51,21.0,19.0
Antioquia,2017-10-17 16:16:00,52,100.0,2017-09-16 05:00:00,sabado,0,Lluvia,Humeda,Montañoso,Media ladera Izquierda,Recta,Parcial con reducción de carriles,20,40,0,0,1.0,Choque,fallas mecanicas y del sistema electrico,2511_0_52,19.0,1.0
Antioquia,2017-10-17 16:21:00,54,850.0,2017-09-18 05:00:00,lunes,20,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Izquierda,Parcial con reducción de carriles,0,0,0,0,1.0,Choque,no determinada,2511_0_54,4.0,20.0
Antioquia,2017-10-17 16:26:00,55,100.0,2017-09-30 05:00:00,sabado,15,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Derecha,Parcial con reducción de carriles,10,0,0,0,1.0,Choque,no determinada,2511_0_55,19.0,15.0
Antioquia,2017-10-17 16:45:00,56,40.0,2017-09-14 05:00:00,jueves,0,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Izquierda,Parcial con reducción de carriles,8,30,0,0,1.0,Volcamiento,fallas mecanicas y del sistema electrico,2511_0_56,15.0,17.0
Antioquia,2017-10-17 16:50:00,69,0.0,2017-09-06 05:00:00,miercoles,10,Lluvia,Humeda,Montañoso,Media ladera Izquierda,Curva Derecha,Parcial con reducción de carriles,19,5,0,0,1.0,Choque,no mantener distancia de seguridad,2511_0_69,19.0,0.0
Antioquia,2017-10-17 16:54:00,68,850.0,2017-09-11 05:00:00,lunes,40,Niebla,Humeda,Montañoso,Media ladera Izquierda,Curva Izquierda,Parcial con reducción de carriles,14,50,0,0,1.0,Choque,adelantamientos indebidos,2511_0_68,18.0,20.0
Antioquia,2017-10-17 17:04:00,76,150.0,2017-09-29 05:00:00,viernes,0,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Recta,Parcial con reducción de carriles,8,15,0,0,1.0,Choque,no determinada,2511_0_76,19.0,13.0
Antioquia,2017-10-17 19:10:00,76,155.0,2017-09-29 05:00:00,viernes,30,Normal,Humeda,Ondulado,Media ladera Izquierda,Curva Derecha,Parcial con reducción de carriles,0,0,0,0,1.0,Volcamiento,no determinada,2511_0_76,13.0,11.0
Antioquia,2017-10-17 19:20:00,77,700.0,2017-09-01 05:00:00,viernes,30,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Derecha,Parcial con reducción de carriles,8,20,0,0,1.0,Choque,no mantener distancia de seguridad,2511_0_77,22.0,10.0
Antioquia,2017-10-17 19:28:00,78,800.0,2017-09-26 05:00:00,martes,10,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Izquierda,Parcial con reducción de carriles,6,30,0,0,1.0,Volcamiento,impericia en el manejo,2511_0_78,10.0,20.0
Antioquia,2017-10-17 19:33:00,82,150.0,2017-09-23 05:00:00,sabado,45,Normal,Seca y limpia,Montañoso,Media ladera Izquierda,Curva Izquierda,Parcial con reducción de carriles,9,0,0,0,1.0,Choque,no determinada,2511_0_82,8.0,1.0
Antioquia,2017-10-17 19:39:00,91,630.0,2017-09-17 05:00:00,domingo,10,Lluvia,Humeda,Ondulado,Media Ladera Derecha,Curva Derecha,Parcial con reducción de carriles,13,30,0,0,1.0,Choque,no mantener distancia de seguridad,2511_0_91,4.0,9.0
Antioquia,2017-10-17 19:45:00,113,650.0,2017-09-09 05:00:00,sabado,50,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,0,0,1,0,1.0,Choque,condiciones de la via y factores ambientales,2511_0_113,3.0,21.0
Antioquia,2017-10-17 20:34:00,32,0.0,2017-09-19 05:00:00,martes,15,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,13,45,0,0,1.0,Choque,no determinada,2511_0_32,11.0,2.0
Antioquia,2017-10-31 21:23:00,62,162.0,2017-09-02 05:00:00,sabado,5,Normal,Seca y limpia,Plano,Terraplen,Recta,Parcial con reducción de carriles,14,20,0,0,1.0,Choque,maniobras imprudentes,2511_0_62,8.0,6.0
Antioquia,2017-11-15 15:38:00,1,140.0,2017-04-15 05:00:00,sabado,15,Normal,Seca y limpia,Ondulado,Media Ladera Derecha,Curva Derecha,Parcial con reducción de carriles,17,45,1,0,1.0,Choque,maniobras imprudentes,2511_0_1,15.0,2.0
Antioquia,2017-11-15 15:45:00,6,400.0,2017-04-13 05:00:00,jueves,38,Normal,Seca y limpia,Ondulado,Media Ladera Derecha,Curva Derecha,Parcial con reducción de carriles,10,58,1,0,1.0,Choque,impericia en el manejo,2511_0_6,13.0,21.0
